2708 16
1604 9 1.1056658
1604 10 0.8373129
1604 11 0.39963442
1604 12 1.1084436
1604 13 -0.06539244
1604 14 0.74759674
1604 15 1.2236705
1605 0 0.84750134
1605 1 1.2246411
1605 2 0.33858064
1605 3 0.69691
1605 4 0.5396068
1605 5 0.40558636
1605 6 0.5970971
1605 7 1.1764485
1605 8 0.52146846
1605 9 1.5421083
1605 10 0.276794
1605 11 0.9731901
1605 12 1.1967839
1605 13 -0.09216643
1605 14 0.5586337
1605 15 1.1996698
1606 0 1.0729355
1606 1 1.161611
1606 2 0.48042876
1606 3 0.6923292
1606 4 0.7364302
1606 5 0.60513854
1606 6 0.7175174
1606 7 0.7511383
1606 8 0.91813517
1606 9 1.3590152
1606 10 0.68297434
1606 11 0.5447484
1606 12 1.0955482
1606 13 -0.076015055
1606 14 0.61015224
1606 15 1.3334816
1607 0 0.72302336
1607 1 1.1746055
1607 2 0.3644254
1607 3 0.75607353
1607 4 0.20280981
1607 5 0.31924576
1607 6 0.72700524
1607 7 1.2913942
1607 8 0.236076
1607 9 1.7237428
1607 10 0.094756305
1607 11 1.0687053
1607 12 0.9577634
1607 13 -0.08656192
1607 14 0.7192744
1607 15 1.2155861
1608 0 0.13867778
1608 1 0.7634058
1608 2 0.17775321
1608 3 1.058489
1608 4 0.94784075
1608 5 0.5674166
1608 6 0.7379929
1608 7 1.5317242
1608 8 0.7354585
1608 9 1.8946835
1608 10 0.24027467
1608 11 1.3505185
1608 12 1.4796581
1608 13 -0.09969764
1608 14 0.57784706
1608 15 0.5848117
1609 0 1.0176954
1609 1 1.6037319
1609 2 0.63873804
1609 3 0.44654787
1609 4 0.46885765
1609 5 0.4711022
1609 6 0.42059997
1609 7 1.1550076
1609 8 0.45306405
1609 9 1.4730288
1609 10 0.2659961
1609 11 0.96251273
1609 12 1.1761705
1609 13 -0.07519262
1609 14 0.6384872
1609 15 1.0229728
1610 0 1.5007229
1610 1 1.4673883
1610 2 1.1114817
1610 3 0.6982254
1610 4 0.6384348
1610 5 0.75447357
1610 6 0.566993
1610 7 0.93657243
1610 8 0.72912097
1610 9 1.1776288
1610 10 0.70326877
1610 11 0.6968185
1610 12 0.8857265
1610 13 -0.06321772
1610 14 0.84865844
1610 15 1.3562841
1611 0 0.34285206
1611 1 0.72387064
1611 2 -0.02162239
1611 3 1.156366
1611 4 0.44710213
1611 5 0.8547968
1611 6 0.8568398
1611 7 1.5587692
1611 8 0.83042276
1611 9 2.0035632
1611 10 0.18192701
1611 11 1.2846394
1611 12 1.0566617
1611 13 -0.12772827
1611 14 0.6435926
1611 15 0.59865254
1612 0 1.1272101
1612 1 1.2467395
1612 2 0.8036965
1612 3 0.84919435
1612 4 0.6289196
1612 5 0.90735906
1612 6 0.5870888
1612 7 0.71320796
1612 8 0.73632
1612 9 1.4755079
1612 10 0.7718441
1612 11 0.50740117
1612 12 0.9820647
1612 13 -0.0608817
1612 14 0.7369846
1612 15 1.1291851
1613 0 0.3976283
1613 1 1.3056566
1613 2 0.23457769
1613 3 0.8411963
1613 4 0.42234236
1613 5 0.13875455
1613 6 1.2295934
1613 7 0.9263986
1613 8 -0.029178351
1613 9 1.8683999
1613 10 0.5040662
1613 11 0.6549012
1613 12 1.0313027
1613 13 -0.09711935
1613 14 1.0247716
1613 15 0.8724998
1614 0 0.5815659
1614 1 1.151012
1614 2 0.2999382
1614 3 0.8296797
1614 4 0.58881974
1614 5 0.81297493
1614 6 0.49138573
1614 7 1.195957
1614 8 0.63556856
1614 9 1.9330466
1614 10 0.23601755
1614 11 0.95906353
1614 12 1.3350366
1614 13 -0.09556745
1614 14 0.3947219
1614 15 0.70153284
1615 0 0.8241454
1615 1 1.1697676
1615 2 0.4351818
1615 3 0.9378571
1615 4 0.37976995
1615 5 0.46445778
1615 6 0.58619624
1615 7 1.2572445
1615 8 0.40334925
1615 9 1.8671609
1615 10 0.15768078
1615 11 1.0338346
1615 12 0.9943732
1615 13 -0.09545493
1615 14 0.6283789
1615 15 1.0347515
1616 0 1.6240573
1616 1 2.273365
1616 2 0.21395446
1616 3 0.035173327
1616 4 0.050636947
1616 5 0.9048774
1616 6 -0.014453769
1616 7 0.36817932
1616 8 0.2583504
1616 9 1.7996325
1616 10 1.0310435
1616 11 0.22620735
1616 12 1.4545437
1616 13 -0.09271214
1616 14 0.053911686
1616 15 0.7264936
1617 0 1.05051
1617 1 1.6068184
1617 2 0.3362376
1617 3 0.31574568
1617 4 0.2898092
1617 5 0.51254296
1617 6 0.54661685
1617 7 0.61263883
1617 8 0.35158253
1617 9 1.6140643
1617 10 0.71351963
1617 11 0.4674773
1617 12 1.3026619
1617 13 -0.07930014
1617 14 0.48755854
1617 15 0.85616446
1618 0 0.8600992
1618 1 1.3448648
1618 2 0.56777203
1618 3 0.66306007
1618 4 0.529163
1618 5 0.72229517
1618 6 0.3665331
1618 7 1.3262943
1618 8 0.67529994
1618 9 1.6369145
1618 10 0.12306464
1618 11 1.111412
1618 12 1.3257253
1618 13 -0.095501915
1618 14 0.5031165
1618 15 0.92662877
1619 0 0.87160945
1619 1 1.827976
1619 2 0.61978436
1619 3 0.29473418
1619 4 0.70813686
1619 5 0.27503413
1619 6 0.72326994
1619 7 0.7967619
1619 8 0.43026114
1619 9 1.3052185
1619 10 0.6197618
1619 11 0.5434264
1619 12 1.5594194
1619 13 -0.07619444
1619 14 0.6540631
1619 15 0.7811269
1620 0 1.4637072
1620 1 1.7576439
1620 2 0.9715247
1620 3 0.27890405
1620 4 0.4771863
1620 5 0.47619113
1620 6 0.52557755
1620 7 0.77741075
1620 8 0.40926093
1620 9 1.2118709
1620 10 0.70428514
1620 11 0.5814645
1620 12 1.1571853
1620 13 -0.073066525
1620 14 0.74550045
1620 15 1.2348928
1621 0 0.9465909
1621 1 1.9200375
1621 2 0.6225555
1621 3 0.36627486
1621 4 0.3696969
1621 5 0.3667972
1621 6 0.35825858
1621 7 1.1176502
1621 8 0.31703073
1621 9 1.4137701
1621 10 0.32980484
1621 11 0.95538515
1621 12 1.4455483
1621 13 -0.09016031
1621 14 0.461236
1621 15 0.8029402
1622 0 1.2606901
1622 1 1.7963407
1622 2 0.6033541
1622 3 0.30508393
1622 4 0.20977192
1622 5 0.39787412
1622 6 0.19836609
1622 7 1.2587471
1622 8 0.34800524
1622 9 1.4236692
1622 10 0.25295335
1622 11 1.0120938
1622 12 1.2061774
1622 13 -0.072711624
1622 14 0.57397825
1622 15 1.1018755
1623 0 2.1656997
1623 1 2.6875296
1623 2 2.2116902
1623 3 0.104132384
1623 4 0.19630554
1623 5 0.16348806
1623 6 0.03271547
1623 7 1.9971899
1623 8 0.14856735
1623 9 0.77834594
1623 10 1.0311604e-05
1623 11 1.8937818
1623 12 0.71279913
1623 13 -0.055081062
1623 14 1.5377041
1623 15 2.0428882
1624 0 1.6485136
1624 1 2.190246
1624 2 1.4706368
1624 3 0.30965
1624 4 0.42606074
1624 5 0.40799734
1624 6 -0.16666314
1624 7 1.5584278
1624 8 0.49742523
1624 9 1.0634358
1624 10 0.05827704
1624 11 1.4084208
1624 12 1.0908966
1624 13 -0.074419044
1624 14 0.86227834
1624 15 1.3587389
1625 0 1.009461
1625 1 1.4700247
1625 2 0.3122647
1625 3 0.35276744
1625 4 0.6728624
1625 5 0.61053467
1625 6 0.37529734
1625 7 0.6397061
1625 8 0.61878145
1625 9 1.5364188
1625 10 0.620728
1625 11 0.47899562
1625 12 1.5217593
1625 13 -0.06424692
1625 14 0.29328936
1625 15 0.8032387
1626 0 0.50790095
1626 1 1.1801777
1626 2 0.08501905
1626 3 0.77683437
1626 4 0.62957895
1626 5 0.58118063
1626 6 0.4754044
1626 7 0.998556
1626 8 0.5136448
1626 9 1.7151632
1626 10 0.26568353
1626 11 0.88309115
1626 12 1.4038885
1626 13 -0.08677655
1626 14 0.33860877
1626 15 0.74823624
1627 0 1.4015696
1627 1 1.5253524
1627 2 0.77697015
1627 3 0.35248628
1627 4 0.64095265
1627 5 0.59145916
1627 6 0.38518158
1627 7 0.90455526
1627 8 0.80516624
1627 9 1.2093067
1627 10 0.5105334
1627 11 0.6734212
1627 12 1.1173761
1627 13 -0.072727494
1627 14 0.57422525
1627 15 1.4253889
1628 0 1.1376781
1628 1 1.2266219
1628 2 0.045689374
1628 3 -0.03543833
1628 4 1.314464
1628 5 -0.16218665
1628 6 0.12178326
1628 7 1.4122849
1628 8 1.4212698
1628 9 0.86639166
1628 10 0.012517244
1628 11 1.3347442
1628 12 2.1445384
1628 13 -0.06910595
1628 14 0.044188917
1628 15 1.9013927
1629 0 1.4467802
1629 1 1.1457651
1629 2 0.8402871
1629 3 0.9071114
1629 4 0.8118131
1629 5 0.95358527
1629 6 0.73287785
1629 7 0.77653176
1629 8 1.063671
1629 9 1.3469393
1629 10 0.78227293
1629 11 0.48098007
1629 12 0.9063076
1629 13 -0.067334026
1629 14 0.6721703
1629 15 1.3213067
1630 0 0.64936674
1630 1 1.7374572
1630 2 0.33363515
1630 3 0.03462237
1630 4 0.7737362
1630 5 0.19574085
1630 6 0.5689845
1630 7 0.419967
1630 8 0.29151112
1630 9 1.2487142
1630 10 0.7050114
1630 11 0.3613211
1630 12 1.7716933
1630 13 -0.067715146
1630 14 0.34581056
1630 15 0.6806362
1631 0 0.62329453
1631 1 1.0967028
1631 2 -0.12535453
1631 3 -0.304178
1631 4 1.1239395
1631 5 -0.15527311
1631 6 -0.38099703
1631 7 1.2966535
1631 8 1.0939173
1631 9 0.8685135
1631 10 -0.05621451
1631 11 1.2061276
1631 12 2.0406837
1631 13 -0.050009996
1631 14 -0.23077968
1631 15 1.5066993
1632 0 1.3609232
1632 1 1.2171609
1632 2 0.80991936
1632 3 0.6974428
1632 4 0.8975667
1632 5 0.8275109
1632 6 0.63683516
1632 7 0.5619464
1632 8 1.1436228
1632 9 1.0893644
1632 10 0.85830796
1632 11 0.24181914
1632 12 0.9621228
1632 13 -0.0680887
1632 14 0.7439346
1632 15 1.5229154
1633 0 0.9652448
1633 1 1.5867965
1633 2 0.613613
1633 3 0.49707857
1633 4 0.44249183
1633 5 0.396491
1633 6 0.58497465
1633 7 0.8397093
1633 8 0.42091918
1633 9 1.5646234
1633 10 0.5929094
1633 11 0.5695255
1633 12 1.147818
1633 13 -0.10132454
1633 14 0.6426949
1633 15 1.1165779
1634 0 0.4255769
1634 1 0.57632244
1634 2 0.14473848
1634 3 1.4591084
1634 4 0.9106892
1634 5 1.4100559
1634 6 0.2111337
1634 7 1.5030795
1634 8 1.2062998
1634 9 2.3806696
1634 10 0.35130554
1634 11 1.2584095
1634 12 1.3989384
1634 13 -0.13207543
1634 14 0.10604772
1634 15 0.46101174
1635 0 1.0545917
1635 1 1.6119615
1635 2 0.5901712
1635 3 0.379957
1635 4 0.6955259
1635 5 0.51196414
1635 6 0.11978668
1635 7 1.1719697
1635 8 0.7507577
1635 9 1.3573809
1635 10 0.2486074
1635 11 0.98747206
1635 12 1.3985695
1635 13 -0.061780676
1635 14 0.28921276
1635 15 0.9432199
1636 0 0.45754394
1636 1 1.0012362
1636 2 0.16418523
1636 3 1.0469304
1636 4 0.16459443
1636 5 0.16570917
1636 6 1.0084171
1636 7 1.3363513
1636 8 0.23801851
1636 9 2.035044
1636 10 0.1177769
1636 11 1.1100776
1636 12 0.80914307
1636 13 -0.10261054
1636 14 0.9031253
1636 15 1.2532072
1637 0 1.2901198
1637 1 1.5628748
1637 2 0.21276611
1637 3 0.28778937
1637 4 0.31111753
1637 5 0.37403855
1637 6 0.40436357
1637 7 0.82111907
1637 8 0.5292848
1637 9 1.4221091
1637 10 0.52348036
1637 11 0.61871135
1637 12 1.330041
1637 13 -0.07371939
1637 14 0.28690693
1637 15 1.1368876
1638 0 1.4480996
1638 1 1.5865097
1638 2 0.7863918
1638 3 0.1594448
1638 4 0.32711086
1638 5 0.47565717
1638 6 0.120991975
1638 7 1.1344864
1638 8 0.7526257
1638 9 0.9821924
1638 10 0.24006766
1638 11 0.8408508
1638 12 0.96201736
1638 13 -0.06935188
1638 14 0.5501267
1638 15 1.3740551
1639 0 1.2242819
1639 1 1.2694168
1639 2 0.7787564
1639 3 0.62336236
1639 4 0.7472096
1639 5 0.81865215
1639 6 0.33310083
1639 7 1.009996
1639 8 0.9583837
1639 9 1.4272366
1639 10 0.47550392
1639 11 0.82802725
1639 12 1.137724
1639 13 -0.086311154
1639 14 0.52648026
1639 15 1.0170438
1640 0 1.0004709
1640 1 1.7102745
1640 2 0.7161454
1640 3 0.33048978
1640 4 0.37591648
1640 5 0.33130953
1640 6 0.29374123
1640 7 1.0410228
1640 8 0.34687972
1640 9 1.4566942
1640 10 0.34605426
1640 11 0.83370745
1640 12 1.2512616
1640 13 -0.06834791
1640 14 0.52480537
1640 15 0.98976725
1641 0 0.9062834
1641 1 1.1362789
1641 2 0.35651752
1641 3 0.8486559
1641 4 0.25763762
1641 5 0.79850674
1641 6 0.6620132
1641 7 1.2022673
1641 8 0.62996984
1641 9 1.8740357
1641 10 0.2023007
1641 11 1.0443091
1641 12 0.8114573
1641 13 -0.091285415
1641 14 0.67704463
1641 15 1.1518263
1642 0 1.5099937
1642 1 0.7569202
1642 2 1.0074943
1642 3 1.0403261
1642 4 0.8219738
1642 5 1.0041609
1642 6 1.1725248
1642 7 0.79439104
1642 8 1.1873819
1642 9 1.1256766
1642 10 0.7185159
1642 11 0.5477193
1642 12 0.76204884
1642 13 -0.0907559
1642 14 0.9816681
1642 15 1.7169828
1643 0 0.7352844
1643 1 1.4725895
1643 2 0.7319182
1643 3 0.8606893
1643 4 0.75535524
1643 5 0.7543781
1643 6 0.4209984
1643 7 1.1549577
1643 8 0.69484675
1643 9 1.7229599
1643 10 0.40669748
1643 11 0.96392655
1643 12 1.3608129
1643 13 -0.10691211
1643 14 0.52743673
1643 15 0.5303259
1644 0 0.8764186
1644 1 1.5168544
1644 2 0.20694195
1644 3 0.25330392
1644 4 0.6182068
1644 5 0.3530914
1644 6 0.27676275
1644 7 0.762675
1644 8 0.5368533
1644 9 1.4066858
1644 10 0.4963434
1644 11 0.56107724
1644 12 1.6449299
1644 13 -0.065929376
1644 14 0.24040407
1644 15 0.8699375
1645 0 0.9915795
1645 1 1.7015692
1645 2 0.40061164
1645 3 0.46042418
1645 4 0.14535823
1645 5 0.79302007
1645 6 0.45188928
1645 7 0.542498
1645 8 0.07295346
1645 9 2.0565572
1645 10 0.7906654
1645 11 0.35500896
1645 12 1.1916447
1645 13 -0.077120274
1645 14 0.3705606
1645 15 0.6219854
1646 0 1.2904403
1646 1 1.1033518
1646 2 0.81973433
1646 3 0.7034372
1646 4 0.8438014
1646 5 0.92566025
1646 6 0.65837073
1646 7 0.73178464
1646 8 1.037533
1646 9 1.2538767
1646 10 0.7512407
1646 11 0.5502634
1646 12 1.069749
1646 13 -0.06195972
1646 14 0.5912088
1646 15 1.3681841
1647 0 1.2449378
1647 1 1.8555886
1647 2 0.004170656
1647 3 0.17781676
1647 4 -0.04369697
1647 5 0.8331216
1647 6 0.38261235
1647 7 0.49001187
1647 8 -0.15482703
1647 9 2.0878181
1647 10 0.9315088
1647 11 0.2738326
1647 12 0.9132457
1647 13 -0.11071381
1647 14 0.30055505
1647 15 0.75243104
1648 0 1.1738527
1648 1 1.7590082
1648 2 0.97384465
1648 3 0.34654644
1648 4 0.91517675
1648 5 0.26031876
1648 6 0.5549202
1648 7 0.9100531
1648 8 0.8004283
1648 9 0.9830376
1648 10 0.6123818
1648 11 0.65154564
1648 12 1.2919906
1648 13 -0.07198891
1648 14 0.79624856
1648 15 1.1157229
1649 0 0.99193805
1649 1 1.4420042
1649 2 0.3376326
1649 3 0.19713512
1649 4 0.8440249
1649 5 0.430856
1649 6 0.27148715
1649 7 0.81023467
1649 8 0.791564
1649 9 1.3222898
1649 10 0.34566933
1649 11 0.68080664
1649 12 1.7701958
1649 13 -0.083937734
1649 14 0.24478914
1649 15 1.1237897
1650 0 0.603158
1650 1 2.0354676
1650 2 1.0209651
1650 3 0.20523748
1650 4 1.0170689
1650 5 0.19950587
1650 6 0.8363074
1650 7 0.56761074
1650 8 0.31139025
1650 9 1.2020583
1650 10 0.92571646
1650 11 0.37917477
1650 12 1.7957282
1650 13 -0.09118569
1650 14 0.89389646
1650 15 0.42677453
1651 0 0.8969529
1651 1 1.7305908
1651 2 0.67973125
1651 3 0.32894292
1651 4 0.4491143
1651 5 0.35111344
1651 6 0.4883441
1651 7 1.0934662
1651 8 0.35077417
1651 9 1.3770736
1651 10 0.41875026
1651 11 0.83612245
1651 12 1.2384186
1651 13 -0.066681184
1651 14 0.65242803
1651 15 0.994084
1652 0 1.0302708
1652 1 1.5920796
1652 2 0.32847375
1652 3 0.38253045
1652 4 0.48818493
1652 5 0.6228426
1652 6 0.25238258
1652 7 0.824849
1652 8 0.6062212
1652 9 1.7322271
1652 10 0.55180854
1652 11 0.70622677
1652 12 1.6023879
1652 13 -0.066923246
1652 14 0.22123018
1652 15 1.0051738
1653 0 0.6683301
1653 1 1.3363268
1653 2 0.5061621
1653 3 0.9250048
1653 4 0.83627254
1653 5 1.0004056
1653 6 0.23117965
1653 7 1.1281658
1653 8 0.8039572
1653 9 2.0549295
1653 10 0.3726757
1653 11 0.9057847
1653 12 1.4591112
1653 13 -0.08584257
1653 14 0.22543237
1653 15 0.2612319
1654 0 0.65137506
1654 1 0.9978458
1654 2 0.3658885
1654 3 1.0383954
1654 4 0.37979293
1654 5 0.38887337
1654 6 0.86609566
1654 7 1.2590694
1654 8 0.49939594
1654 9 1.9474862
1654 10 0.30288914
1654 11 1.063419
1654 12 1.0243965
1654 13 -0.08509133
1654 14 0.7669098
1654 15 1.0144194
1655 0 0.8039725
1655 1 1.3027664
1655 2 4.887581e-06
1655 3 0.30240288
1655 4 0.74987113
1655 5 2.4199486e-05
1655 6 0.33808595
1655 7 1.3144059
1655 8 0.8707896
1655 9 1.3604374
1655 10 5.185604e-06
1655 11 1.2428002
1655 12 2.2189245
1655 13 -0.08367466
1655 14 8.6426735e-07
1655 15 1.3792453
1656 0 1.2942504
1656 1 2.0262978
1656 2 0.9277116
1656 3 0.04906386
1656 4 0.1363633
1656 5 0.43461704
1656 6 0.14543718
1656 7 1.0149719
1656 8 0.2571957
1656 9 1.2684792
1656 10 0.4957671
1656 11 0.798162
1656 12 0.9424982
1656 13 -0.07849929
1656 14 0.60719955
1656 15 0.96777034
1657 0 0.15040505
1657 1 1.1562004
1657 2 0.12646553
1657 3 1.0395074
1657 4 0.013348311
1657 5 -0.37596998
1657 6 1.2855551
1657 7 1.5151895
1657 8 -0.18544343
1657 9 1.97064
1657 10 -0.081581175
1657 11 1.292261
1657 12 0.7977352
1657 13 -0.10041983
1657 14 1.1743667
1657 15 1.3417215
1658 0 0.7245001
1658 1 2.170105
1658 2 0.8338726
1658 3 0.076301575
1658 4 0.75179344
1658 5 0.17310998
1658 6 0.5503557
1658 7 0.49226707
1658 8 0.07889542
1658 9 1.2172203
1658 10 0.8403585
1658 11 0.2626829
1658 12 1.8487093
1658 13 -0.06814437
1658 14 0.5995109
1658 15 0.5124556
1659 0 1.4766675
1659 1 1.1781688
1659 2 0.78448606
1659 3 0.94016886
1659 4 0.7471205
1659 5 0.96807706
1659 6 0.73888993
1659 7 0.7262556
1659 8 1.0701439
1659 9 1.3640232
1659 10 0.77850336
1659 11 0.4367838
1659 12 0.8579323
1659 13 -0.06496699
1659 14 0.68390465
1659 15 1.3228915
1660 0 1.0785768
1660 1 1.6921862
1660 2 0.46416324
1660 3 0.43044674
1660 4 0.5783229
1660 5 0.76355183
1660 6 0.24239013
1660 7 0.7852129
1660 8 0.6338356
1660 9 1.6563584
1660 10 0.5300898
1660 11 0.6376169
1660 12 1.4742882
1660 13 -0.06694252
1660 14 0.26343852
1660 15 0.8489367
1661 0 1.1090659
1661 1 1.8097259
1661 2 0.48729998
1661 3 0.19519371
1661 4 0.30613568
1661 5 0.5782359
1661 6 0.3116998
1661 7 0.71929944
1661 8 0.33635235
1661 9 1.5870993
1661 10 0.61857456
1661 11 0.5094299
1661 12 1.2898408
1661 13 -0.06733938
1661 14 0.32026386
1661 15 0.84677565
1662 0 0.5782027
1662 1 0.8949624
1662 2 0.28915656
1662 3 1.0905185
1662 4 0.38794214
1662 5 0.68233216
1662 6 0.6888752
1662 7 1.3169662
1662 8 0.5663968
1662 9 2.0614643
1662 10 0.10488358
1662 11 1.0769504
1662 12 1.1276047
1662 13 -0.10565391
1662 14 0.5184852
1662 15 0.9117968
1663 0 0.3734597
1663 1 0.6977656
1663 2 -0.091187805
1663 3 0.9514994
1663 4 0.98977786
1663 5 0.52790886
1663 6 0.7435765
1663 7 1.347824
1663 8 0.9515107
1663 9 1.7949551
1663 10 0.68048835
1663 11 1.1643099
1663 12 1.5628341
1663 13 -0.10796478
1663 14 0.47827813
1663 15 0.6737313
1664 0 0.4306148
1664 1 0.6886479
1664 2 -0.026551247
1664 3 1.1744137
1664 4 0.28047574
1664 5 -0.0032618642
1664 6 0.9625975
1664 7 1.433326
1664 8 0.69169086
1664 9 1.9708211
1664 10 -0.18704498
1664 11 1.1878905
1664 12 0.8675654
1664 13 -0.090293355
1664 14 0.75054157
1664 15 1.7337785
1665 0 0.75001526
1665 1 1.1707859
1665 2 0.36369932
1665 3 0.9385916
1665 4 0.40824103
1665 5 0.60743153
1665 6 0.47136438
1665 7 1.2827606
1665 8 0.5354579
1665 9 1.9288946
1665 10 0.15821105
1665 11 1.055027
1665 12 1.0282941
1665 13 -0.09386925
1665 14 0.5153353
1665 15 0.9294653
1666 0 0.43421313
1666 1 0.88211346
1666 2 0.2440409
1666 3 1.2425203
1666 4 0.7269372
1666 5 1.1464839
1666 6 0.395589
1666 7 1.4051785
1666 8 0.83210003
1666 9 2.2232463
1666 10 0.05215946
1666 11 1.2123052
1666 12 1.5179629
1666 13 -0.09715161
1666 14 0.2095847
1666 15 0.44114453
1667 0 0.569851
1667 1 1.1205362
1667 2 0.2680682
1667 3 0.77928334
1667 4 0.7543278
1667 5 0.90472937
1667 6 0.31268823
1667 7 0.9467414
1667 8 0.8198862
1667 9 1.8316023
1667 10 0.38525623
1667 11 0.7884471
1667 12 1.4973193
1667 13 -0.07921499
1667 14 0.19747598
1667 15 0.5825139
1668 0 1.2448715
1668 1 1.6242661
1668 2 0.43271813
1668 3 0.4071929
1668 4 0.85771984
1668 5 0.579391
1668 6 0.4567945
1668 7 0.70966196
1668 8 0.8022044
1668 9 1.2593914
1668 10 0.6363306
1668 11 0.6452843
1668 12 1.5522103
1668 13 -0.066180035
1668 14 0.21822622
1668 15 1.1152904
1669 0 0.6554452
1669 1 1.3323795
1669 2 0.37940374
1669 3 0.595119
1669 4 0.5350605
1669 5 0.77317727
1669 6 0.25256938
1669 7 1.1849096
1669 8 0.5320774
1669 9 1.8285247
1669 10 0.31110573
1669 11 1.0079997
1669 12 1.3603706
1669 13 -0.0771479
1669 14 0.3211928
1669 15 0.55158806
1670 0 1.2444556
1670 1 1.9912913
1670 2 1.0749403
1670 3 0.43824866
1670 4 0.160146
1670 5 0.36591735
1670 6 0.38452548
1670 7 1.1760298
1670 8 0.27706617
1670 9 1.4531356
1670 10 0.3409031
1670 11 0.94640493
1670 12 0.952495
1670 13 -0.06365684
1670 14 0.8712348
1670 15 1.0531287
1671 0 0.7283118
1671 1 0.9537562
1671 2 0.25176883
1671 3 0.8215897
1671 4 0.8407706
1671 5 0.7824261
1671 6 0.3602466
1671 7 1.3954053
1671 8 0.87332034
1671 9 1.818852
1671 10 0.15477756
1671 11 1.1822438
1671 12 1.5180163
1671 13 -0.107965015
1671 14 0.27074325
1671 15 1.0622022
1672 0 0.5475974
1672 1 1.1369377
1672 2 -0.038331658
1672 3 0.34507918
1672 4 0.4019376
1672 5 -0.18132213
1672 6 0.49322283
1672 7 1.4513545
1672 8 0.5444357
1672 9 1.2660527
1672 10 -0.05825427
1672 11 1.2199333
1672 12 1.5304598
1672 13 -0.0830534
1672 14 0.39300773
1672 15 1.6143472
1673 0 -0.24205846
1673 1 1.1349602
1673 2 0.17310709
1673 3 0.5062985
1673 4 1.2434133
1673 5 -0.08557722
1673 6 0.6301594
1673 7 1.0645164
1673 8 0.96772015
1673 9 1.3924806
1673 10 0.14482805
1673 11 1.0933523
1673 12 2.1063614
1673 13 -0.09099728
1673 14 -0.054701507
1673 15 0.613906
1674 0 1.3117404
1674 1 1.881388
1674 2 0.11183381
1674 3 0.32642803
1674 4 -0.054264545
1674 5 0.8682263
1674 6 0.26203862
1674 7 0.64462286
1674 8 0.1456267
1674 9 2.017867
1674 10 0.7444181
1674 11 0.40959176
1674 12 1.209789
1674 13 -0.08781221
1674 14 0.27611536
1674 15 0.6488677
1675 0 1.0112932
1675 1 1.6466041
1675 2 -0.06861058
1675 3 0.4211421
1675 4 0.13053569
1675 5 0.7907119
1675 6 0.10402945
1675 7 0.66828936
1675 8 0.40460604
1675 9 1.8863821
1675 10 0.6623069
1675 11 0.4978208
1675 12 1.2920492
1675 13 -0.09299064
1675 14 0.014211178
1675 15 0.67310625
1676 0 1.0932544
1676 1 1.6279852
1676 2 0.01446116
1676 3 0.42389143
1676 4 0.22817579
1676 5 0.84181523
1676 6 0.15988322
1676 7 0.57694006
1676 8 0.50959235
1676 9 1.840981
1676 10 0.7816438
1676 11 0.41360816
1676 12 1.3016696
1676 13 -0.08717887
1676 14 0.02856049
1676 15 0.818742
1677 0 0.8318573
1677 1 1.4284426
1677 2 0.26946408
1677 3 0.2980532
1677 4 0.71631056
1677 5 0.25376752
1677 6 0.560398
1677 7 0.9099956
1677 8 0.6798247
1677 9 1.2348397
1677 10 0.38959303
1677 11 0.8004645
1677 12 1.6103926
1677 13 -0.06113181
1677 14 0.3142754
1677 15 1.154226
1678 0 1.0794216
1678 1 1.2047286
1678 2 0.4219924
1678 3 0.7562636
1678 4 0.5090451
1678 5 0.6607552
1678 6 0.6955595
1678 7 1.0285487
1678 8 0.72542185
1678 9 1.524232
1678 10 0.45536217
1678 11 0.75649387
1678 12 1.0890365
1678 13 -0.0945209
1678 14 0.67641044
1678 15 1.3657137
1679 0 0.67657036
1679 1 1.1708579
1679 2 0.13954502
1679 3 1.1025636
1679 4 0.0042065084
1679 5 0.042239517
1679 6 1.0876429
1679 7 1.0739968
1679 8 -0.036061138
1679 9 2.1865952
1679 10 0.4219292
1679 11 0.8976068
1679 12 0.6629703
1679 13 -0.10869883
1679 14 1.056276
1679 15 1.1605409
1680 0 0.9270462
1680 1 1.2136598
1680 2 0.07227385
1680 3 0.26342034
1680 4 0.9307414
1680 5 0.09218776
1680 6 0.27128658
1680 7 1.1776061
1680 8 1.1053743
1680 9 0.96669
1680 10 0.11018041
1680 11 0.9839056
1680 12 1.7988651
1680 13 -0.07829778
1680 14 0.20835082
1680 15 1.4903685
1681 0 1.0626091
1681 1 1.4583741
1681 2 0.5740781
1681 3 0.65453833
1681 4 0.6424822
1681 5 0.64198685
1681 6 0.5164159
1681 7 1.2985225
1681 8 0.7423677
1681 9 1.4391751
1681 10 0.2179092
1681 11 1.2084172
1681 12 1.1201286
1681 13 -0.08803606
1681 14 0.61105627
1681 15 1.3096371
1682 0 0.8888612
1682 1 1.3891596
1682 2 0.41156644
1682 3 0.6803975
1682 4 0.5050712
1682 5 0.8051523
1682 6 0.3710263
1682 7 1.2358792
1682 8 0.60949636
1682 9 1.750011
1682 10 0.22787428
1682 11 1.0664332
1682 12 1.2525908
1682 13 -0.089133166
1682 14 0.46942717
1682 15 1.1136345
1683 0 1.3216168
1683 1 1.8577161
1683 2 0.07136825
1683 3 0.110168874
1683 4 0.25921878
1683 5 0.6161406
1683 6 0.13204443
1683 7 0.5690445
1683 8 0.5027894
1683 9 1.7668569
1683 10 0.6690724
1683 11 0.41622418
